Title,Company,Location,Desc,Link
[경력무관] React 기반 프론트엔드 개발자 모집,(주)체인익스빌,인천연수구,"Node.js, React, ReactJS, 프론트엔드, 블록체인",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45888565&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=fc5aeab7-a869-4df9-920a-4e307b8f056d
블록체인연구실 각 부문 신입 / 경력직 채용 (정규직),(주)다스버스,서울서초구,"Node.js, 백엔드/서버개발, 앱개발, 웹개발, 프론트엔드",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45904257&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=fc5aeab7-a869-4df9-920a-4e307b8f056d
함께 성장할 소프트웨어/웹 백엔드 개발자를 모집합니다.,포체인스(주),경기고양시 일산서구,"Node.js, 백엔드/서버개발, 웹개발, 머신러닝, 빅데이터",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45650293&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=fc5aeab7-a869-4df9-920a-4e307b8f056d
JAVA백엔드(Back-End) 개발자 채용합니다 :D,(주)마인드링크소프트,서울강북구,"Node.js, 백엔드/서버개발, Java, Javascript, JSP",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45848483&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=fc5aeab7-a869-4df9-920a-4e307b8f056d
DW/DM 구축 및 비지니스 분석 담당자 모집,케이크(주),경기성남시 분당구,"Node.js, 게임개발, 기술지원, 데이터분석가, 데이터엔지니어",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45181412&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
"(주)소프트위즈 웹팀 개발자(JavaScript, Go 등) 모집",(주)소프트위즈,서울강남구,"Node.js, 프론트엔드, HTML, HTML5, NoSQL",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45622005&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
웹 프론트엔드 개발자 Frontend Developer 찾아요,스타트업코드,서울동대문구,"Node.js, 프론트엔드, ReactJS, 교육컨텐츠기획, 영어",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45788641&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
재택근무) 백엔드 개발자 5년차 이상 경력직 채용,(주)워킹카우,서울송파구,"Node.js, 백엔드/서버개발, AWS, GraphQL, Javascript",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45869100&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
웹 개발자 채용,(주)케이엠에스테크놀로지,서울강남구,"Node.js, 백엔드/서버개발, 웹개발, 유지보수, 프론트엔드",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45853333&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
백엔드 개발자,(주)데브툴즈,경기전체,"Node.js, 백엔드/서버개발, 웹개발, 프론트엔드, DBA",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45836051&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
[클리크소프트] 프론트엔드 개발 채용,(주)클리크소프트,경기성남시 분당구,"Node.js, 프론트엔드, React, React-Native, ReactJS",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45885020&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
Product Developer(프론트엔드),롯데e커머스,서울전체,"Node.js, 웹개발, 퍼블리셔, 프론트엔드, 반응형웹",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45876180&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
[클리크소프트] 백엔드 서버 개발자 채용,(주)클리크소프트,경기성남시 분당구,"Node.js, 백엔드/서버개발, API, AWS, 게임개발",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45885022&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
"백엔드 (Java spring,Springboot,Spring framework) 개발자 채용",루먼랩(주),서울송파구,"Node.js, 백엔드/서버개발, Java, JPA, SpringBoot",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45885989&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
"IT개발·데이터 계약직/기간제 모집 - 경력, 신입",주식회사휘테커,경남창원시,"Node.js, 웹개발, 빅데이터, React, 풀스택",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45936230&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
[파트타임] 블록체인 지갑 및 AI 플랫폼 백엔드,주식회사 체인위드,서울강남구,"Node.js, 백엔드/서버개발, 웹개발, 프론트엔드, SE(시스템엔지니어)",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45944958&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
Flutter 개발자 경력직 모집,(주)지티윈스,경기용인시 수지구,"Node.js, 앱개발, 웹개발, Flutter, API",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46013074&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
[판다랭크] 프론트엔드 개발자,(주)선데이띵커,서울마포구,"Node.js, 프론트엔드, 풀스택, 네트워크, AWS",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46019948&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
법무법인(유한) 대륜 부산본부 개발팀 경력 기획자 모집,법무법인(유)대륜,부산해운대구,"Node.js, 데이터분석가, 백엔드/서버개발, 앱개발, 웹개발",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45790169&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
Back-end Server Developer (Java / 3년 이상),(주)하이어엑스,서울강남구,"Node.js, 백엔드/서버개발, 웹개발, 프론트엔드, DBA",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45692110&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
[세이프에듀] php 프론트엔드 개발자 채용,(주)새임,서울마포구,"Node.js, 앱개발, 웹개발, 퍼블리셔, 프론트엔드",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44168735&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
"소프트웨어 개발자 모집(Java, Android, C#.NET, PHP, C++)",주식회사 미노시스,일본도쿄,"Node.js, 웹개발, .NET, ASP, Java",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45694971&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
경영관리 / 운영관리 / 쇼핑몰 / 개발팀 / 디자인팀,이지플랫전자결제 주식회사,경기수원시 권선구,"Node.js, 백엔드/서버개발, 앱개발, 웹개발, 퍼블리셔",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45871922&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
"React 프론트엔드 개발(웹 디자인/퍼블리셔/UI,UX 가능자)",(주)아이티로그,서울전체,"Node.js, 백엔드/서버개발, 웹개발, 퍼블리셔, 프론트엔드",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45936915&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
[강남역] 백엔드/ 프론트엔드 개발자 경력,메버,서울강남구,"Node.js, 백엔드/서버개발, 프론트엔드, CSS, CSS3",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45950533&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
[대구] 회사와 함께 성장할 백엔드 개발자 채용합니다,(주)플레이파크,대구동구,"Node.js, 백엔드/서버개발, 웹개발, AWS, Java",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45974901&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
[풀재택] 프론트엔드 개발자 채용합니다,(주)하트버스,서울도봉구,"Node.js, 웹개발, Flutter, Java, React",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45978129&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
[파이브스페이스] 개발자 경력직 채용,(주)파이브스페이스,서울성동구,"Node.js, 백엔드/서버개발, 앱개발, 웹개발, 프론트엔드",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45995587&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
스타트업 프론트 엔드 개발자,(주)링크12,서울강남구,"Node.js, 웹개발, 프론트엔드, 스크립트, API",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46011217&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
[달콤소프트]개발실 프론트/백엔드/데브옵스/서버팀장,(주)달콤소프트,서울강남구,"백엔드/서버개발, 퍼블리셔, 프론트엔드, 클라우드, AWS",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44946284&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
[신입] ASP.NET JAVA 개발 및 유지보수,(주)마이즈,인천연수구,"백엔드/서버개발, 웹개발, 프론트엔드, .NET, ASP",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45982303&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
Frontend 개발자 모집공고,㈜프랭클린테크놀로지,서울금천구,"프론트엔드, IoT, AWS, CSS, HTML5",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45941916&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
이미지 기반 인공지능(AI) 딥러닝 솔루션 신입/경력 개발자 모집,아이티컨버젼스(주),서울송파구,"딥러닝, 머신러닝, 정보통신, AI(인공지능), Pytorch",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46007490&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
(정규직) R&D 연구원 모집 신입/경력 채용합니다 (S/W 개발업무),현대이엔티(주),광주북구,"S/W, 연구원, R&D, 기술연구, C#",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45972411&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
(주)아이옵스 소프트웨어 연구 개발자 채용,(주)아이옵스,대전유성구,"데이터엔지니어, 백엔드/서버개발, 프론트엔드, SE(시스템엔지니어), 네트워크",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45828128&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
스폰지 같이 흡수력 강한 신입 PHP프로그래머를 모집합니다.,나랑,서울구로구,"APM, MySQL, PHP, Apache, CSS",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46012052&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
[금요일 격주 휴무 / IT] JAVA 개발자 경력 / 상시 채용,코드아이디어 주식회사,서울강서구,"백엔드/서버개발, 앱개발, 웹개발, 퍼블리셔, 프론트엔드",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45822356&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
"[도쿄근무]백엔드,서버 개발자 모집(일본어 필수)",이이넥서스,일본일본,"백엔드/서버개발, 웹개발, 웹마스터, 프론트엔드, 네트워크",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45827523&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
2023년 하반기 경력/신입 사원 모집 [앱개발],티티유(주),경기수원시 영통구,"백엔드/서버개발, 앱개발, 웹개발, SI개발, Flutter",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45967545&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
WEB SYSTEM 개발 경력직 채용,엘비세미콘(주),경기평택시,"백엔드/서버개발, 웹개발, 퍼블리셔, 프론트엔드, DBA",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45731706&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
메타버스 프론트엔드 리더 및 Unity 개발자,(주)피씨엔,서울중구,"백엔드/서버개발, 웹개발, 프론트엔드, SI개발, 반응형웹",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45938654&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
웹 개발팀장급 모집,(주)네트콤,서울영등포구,"웹개발, 프론트엔드, HTML, 솔루션, Windows",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45944096&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
블록체인 기반 메타버스 서비스 웹 개발자 채용,시크릿타운(주),서울강남구,"백엔드/서버개발, 블록체인, R&D, 메타버스, 스마트컨트랙트",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46004980&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
웹/안드로이드앱 개발자 모집,큐티아이인터내셔날,서울강남구,"앱개발, 웹개발, 유지보수, SI개발, 프론트엔드",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45776661&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a0d6ae80-ab7f-4394-bb69-14007ec12141
각 부문별 사원모집,쿤텍(주),경기성남시 수정구,"데이터엔지니어, 보안컨설팅, 웹개발, 정보보안, SE(시스템엔지니어)",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45909184&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
서버/백엔드 개발자 채용,아이디벨롭 주식회사,서울강동구,"백엔드/서버개발, 유지보수, API",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45982982&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
Kotlin/Java Backend 개발자 (경력),(주)사운드플랫폼,서울성동구,"백엔드/서버개발, AWS, CSS3, Docker, Git",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45993355&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
[융합보안솔루션]개발자 및 기술영업 인력 모집공고,쿤텍(주),경기성남시 수정구,"보안컨설팅, 웹개발, 정보보안, SI개발, 취약점진단",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46011366&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
"2023년 하반기 PHP/Javascript/웹개발 외 정규직, 계약직 채용",(주)위트리,부산금정구,"백엔드/서버개발, 웹개발, Java, JSP, 유지보수",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45896160&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
Node 서버 개발자 채용 (신입/경력 모집),주식회사 아이티엘,서울서초구,"백엔드/서버개발, AWS, Docker, MySQL, Python",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45937983&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
[APML] 백엔드/서버개발자 인력 채용 (경력 무관),(주)에이피메타랩스,서울강남구,"백엔드/서버개발, RDBMS, Git, NoSQL, IT컨설팅",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45638841&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
클라우드플러그에서 함께하실 개발자를 모집합니다.,(주)클라우드플러그,서울성동구,"백엔드/서버개발, 프론트엔드, 네트워크, 솔루션, 클라우드",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45648454&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
"풀스택 경력자모집(라라벨, PHP, React)",(주)맥스폼,서울강북구,"백엔드/서버개발, 프론트엔드, Javascript, MySQL, PHP",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45743194&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
서버/백엔드 개발자 채용,(주)콘돌,서울강동구,"게임개발, 백엔드/서버개발, 앱개발, 웹개발, SI개발",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45833464&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
개발자 연구원 및 사무직 구인,(주)이상기술,충북청주시 청원구,"앱개발, 웹개발, CSS, Javascript, SQL",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45966533&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
백엔드/서버개발자 경력직 채용 공고,주식회사 앱솔루션,부산해운대구,"백엔드/서버개발, Angular, Javascript, Vue.js, 아이폰",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46018931&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
IOT 제품 설계 개발 경력 채용합니다 - 정규직,(주)슈퍼스타트,서울영등포구,"임베디드, H/W, IoT, S/W, 라즈베리파이",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46013905&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
지역주도형 청년일자리사업 청년 채용(웹 기획 및 개발),리반(주),경기안산시 단원구,"사무보조, 사무행정, 마케팅, 기획, SI·시스템통합",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45939436&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
[온누리약국 체인법인] 프론트 개발자 채용(신입/경력),(주)파이토웨이,서울강남구,"총무, HR컨설팅, HRD, HRM, 복리후생",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45854393&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
Senior Site Reliability Engineer,(주)야놀자,서울강남구,"Node.js, 백엔드/서버개발, 네트워크, 인프라, 클라우드",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45679582&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
융합개발팀 Client 개발 채용,이노뎁(주),서울금천구,"Node.js, 프론트엔드, 솔루션, C#, React",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45986141&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
[덴티움] IT 백엔드 S/W개발자 모집,㈜덴티움,경기수원시 영통구,"Node.js, 백엔드/서버개발, Nginx, RDBMS, AWS",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45966164&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
[NHN] TOAST CAM 프론트엔드 개발,엔에이치엔(주),경기성남시 분당구,"Node.js, 프론트엔드, Angular, CSS, HTML",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45641614&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
[(주)아이젝스] 드라이버 /Mac Agent/C언어 개발자 채용,(주)아이젝스,서울금천구,"Node.js, API, Windows, C++, C언어",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45873764&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
[정규직] R&D 연구개발직 채용,(주)퀸텟시스템즈,서울영등포구,"Node.js, AWS, API, H/W, Git",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46013654&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
마켓링크와 함께 일할 경력 개발자 모집,(주)마켓링크,서울서대문구,"Node.js, 웹개발, Ajax, PHP, MongoDB",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45985884&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
[플랜아이 판교 사업소] TypeScript 개발자 채용,(주)플랜아이,경기성남시 수정구,"Node.js, 백엔드/서버개발, 프론트엔드, TypeScript, 풀스택",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45686144&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
Backend 개발 및 유지보수,(주)위드네트웍스,서울전체,"Node.js, 백엔드/서버개발, 웹개발, 프론트엔드, DBA",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44347217&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
[계약직]서버 구축 및 웹/ APP 개발 운용 경력사원 모집,(주)불스원,인천연수구,"Node.js, 앱개발, 웹개발, 유지보수, Android",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45936066&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
개발팀 백엔드(BE) Crew 경력사원 채용 [USIMSA],가제트코리아(주),서울마포구,"Node.js, 백엔드/서버개발, 클라우드, API, RDBMS",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45905307&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
데브옵스 엔지니어(DevOps Engineer)(7년 이상),(주)와탭랩스,서울전체,"Node.js, 백엔드/서버개발, 웹개발, SE(시스템엔지니어), 인프라",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=43344619&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
[아이브릭스] 솔루션개발 및 구축 경력사원 채용,(주)아이브릭스,경기성남시 분당구,"Node.js, 웹개발, 챗봇, DBMS, NLP(자연어처리)",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45958686&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
[아이브릭스]솔루션개발 및 구축 PM 또는 PL 경력 채용 공고,(주)아이브릭스,경기성남시 분당구,"Node.js, 웹개발, SI개발, NLP(자연어처리), ElasticStack",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45951398&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
[에스티씨랩] Javascript Engineer,(주)에스티씨랩,서울강남구,"Node.js, 웹개발, 퍼블리셔, 프론트엔드, 반응형웹",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45763528&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
웹 풀스택 개발자 채용,(주)케이솔루션즈,서울전체,"Node.js, 백엔드/서버개발, 웹개발, 퍼블리셔, 프론트엔드",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45657514&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
[인포그랩] DevOps CI/CD 파이프라인 엔지니어 (경력),인포그랩(유),경기전체,"Node.js, 백엔드/서버개발, 웹개발, 프론트엔드, SE(시스템엔지니어)",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45277139&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
전송 프로그램 개발 및 운영 담당자,(주)위메이드,경기전체,"Node.js, 백엔드/서버개발, 웹개발, 프론트엔드, SE(시스템엔지니어)",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45800098&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
[광주] 웹 개발자 (경력) 모집 -병역특례 보충역 가능,(주)오베네프,광주북구,"Node.js, 백엔드/서버개발, 웹개발, 퍼블리셔, 프론트엔드",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45853019&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
[과천] 웹 개발자 (경력) 모집 -병역특례 보충역 가능,(주)오베네프,경기과천시,"Node.js, 백엔드/서버개발, 웹개발, 퍼블리셔, 프론트엔드",saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45853036&location=ts&searchword=NODEJS&searchType=search&paid_fl=n&search_uuid=a4798eb9-b517-4600-9fa2-13f73b8154d8
